{{{0, 0, 0, 1}, {0, 1, 0, -1}, {1, 0, 0, 0}}, 1, 8.754887502163468}
{{{-1, 0, -1, 1}, {1, 0, 0, 0}, {-1, -1, 1, 0}}, 498, 25.509775004326936}
{{{-1, 1, -1, 1}, {0, 1, -1, 1}, {1, -1, 0, 1}}, 499, 48.77089993316697}
{{{-1, -1, 1, 1}, {-1, -1, 1, 1}, {0, -1, 1, 0}}, 500, 49.302968908806456}
{{{1, 0, 0, 1}, {1, 1, 0, -1}, {1, 0, 0, 1}}, 501, 25.87430298092722}
{{{-1, 0, 1, -1}, {1, 1, 1, -1}, {1, 1, -1, -1}}, 502, 55.667496885406734}
{{{0, 1, 1, -1}, {0, 1, 0, 1}, {1, 0, 0, 1}}, 503, 27.974168451037094}
{{{-1, 0, 0, 1}, {-1, -1, 0, 1}, {0, -1, 1, 1}}, 504, 33.50977500432693}
{{{-1, 0, 1, 1}, {0, -1, 1, 1}, {0, 1, 0, -1}}, 505, 34.82892142331043}
{{{-1, 1, 1, 1}, {1, 0, 1, -1}, {-1, 1, 1, 0}}, 506, 47.38407798525415}
{{{-1, -1, 0, 1}, {-1, 1, 1, -1}, {1, 0, 0, 0}}, 507, 32.72905595320056}
{{{-1, 0, -1, 1}, {0, -1, -1, 1}, {1, 0, 0, 0}}, 508, 26.36452797660028}
{{{1, -1, 1, 0}, {0, 1, 0, -1}, {1, -1, 1, 0}}, 509, 33.50977500432693}
{{{0, -1, 1, -1}, {0, -1, -1, 1}, {1, 1, 0, 0}}, 510, 35.11941547876375}
{{{-1, 1, 1, -1}, {1, 0, 1, -1}, {1, -1, 1, -1}}, 511, 55.42592196522057}
{{{-1, 1, 1, 1}, {0, -1, 1, 1}, {-1, -1, 1, 1}}, 512, 56.81274391313339}
{{{0, -1, 1, 1}, {-1, 1, 0, -1}, {1, 0, -1, 1}}, 513, 40.72905595320056}
{{{1, -1, -1, 1}, {-1, 0, 1, 1}, {1, -1, -1, 1}}, 514, 55.42592196522057}
{{{0, -1, 1, 1}, {1, 0, 0, -1}, {0, 1, -1, 0}}, 515, 27.609640474436812}
{{{-1, 1, -1, 1}, {-1, 0, -1, 1}, {1, -1, -1, 1}}, 516, 55.42592196522057}
{{{-1, 1, -1, 1}, {1, 0, -1, 1}, {1, -1, -1, 1}}, 517, 55.42592196522057}
{{{0, 1, 1, -1}, {-1, -1, 0, 1}, {1, -1, 0, 0}}, 518, 33.50977500432693}
{{{0, 1, -1, -1}, {1, -1, 1, 0}, {-1, 1, -1, -1}}, 519, 48.52932501298081}
{{{1, 1, -1, -1}, {-1, 1, 0, 1}, {-1, 1, 1, -1}}, 520, 55.667496885406734}
{{{-1, 0, -1, 1}, {1, 1, 1, -1}, {0, -1, 1, 0}}, 521, 41.26112492884004}
{{{-1, 0, 1, 1}, {1, 1, 0, -1}, {1, -1, 0, 1}}, 522, 39.87430298092722}
{{{1, 1, -1, -1}, {0, 1, 0, -1}, {-1, -1, 1, 1}}, 523, 49.302968908806456}
{{{0, 1, -1, -1}, {-1, 0, -1, 1}, {0, 1, 1, -1}}, 524, 42.62919048309068}
{{{1, 1, 0, -1}, {-1, 1, -1, 1}, {1, -1, 1, -1}}, 525, 55.42592196522057}
{{{1, 1, -1, -1}, {1, -1, 0, 0}, {-1, 1, -1, -1}}, 526, 47.916146960893634}
{{{-1, 1, -1, 1}, {1, 0, 0, 0}, {-1, 0, 1, 0}}, 527, 25.87430298092722}
{{{1, 1, -1, -1}, {1, 1, -1, 0}, {-1, -1, 1, 0}}, 528, 47.916146960893634}
{{{1, 1, -1, -1}, {1, 1, 0, 1}, {1, -1, 1, 1}}, 529, 55.667496885406734}
{{{1, 1, 0, -1}, {-1, 1, 1, 0}, {-1, 1, -1, -1}}, 530, 47.38407798525415}
{{{1, -1, -1, 0}, {-1, -1, 1, 1}, {1, 1, 0, -1}}, 531, 47.38407798525415}
{{{-1, 1, -1, 1}, {-1, 0, -1, 1}, {1, 0, -1, 1}}, 532, 47.38407798525415}
{{{1, 1, -1, -1}, {-1, 1, 1, 0}, {1, 1, 0, 0}}, 533, 40.77089993316697}
{{{-1, 1, -1, 1}, {-1, 1, -1, 1}, {0, 0, -1, 1}}, 534, 48.77089993316697}
{{{-1, -1, 1, -1}, {1, -1, -1, 1}, {0, -1, 1, 1}}, 535, 56.81274391313339}
{{{0, -1, 1, -1}, {1, 0, 0, 0}, {0, 1, -1, 0}}, 536, 21.11941547876375}
{{{-1, 1, 0, -1}, {-1, 1, -1, -1}, {-1, -1, 1, -1}}, 537, 55.42592196522057}
{{{0, 1, 1, 0}, {1, 0, 0, 0}, {-1, 1, -1, -1}}, 538, 26.36452797660028}
{{{1, -1, 1, 0}, {-1, 1, -1, -1}, {0, -1, 1, 0}}, 539, 41.916146960893634}
{{{1, 0, -1, 0}, {-1, 0, 1, 1}, {0, -1, -1, 1}}, 540, 33.87430298092722}
{{{-1, -1, 0, 1}, {-1, 1, 1, 0}, {1, -1, 0, 1}}, 541, 39.87430298092722}
{{{-1, 1, -1, 1}, {-1, 1, 1, 1}, {-1, 1, -1, 1}}, 542, 63.70934086537315}
{{{-1, -1, 0, 1}, {0, 1, 1, -1}, {1, 0, -1, 0}}, 543, 33.219280948873624}
{{{1, 1, -1, -1}, {1, -1, 0, -1}, {-1, 1, -1, -1}}, 544, 55.667496885406734}
{{{-1, 1, -1, -1}, {-1, 1, 0, -1}, {-1, -1, 1, -1}}, 545, 55.667496885406734}
{{{0, -1, 1, -1}, {1, 0, 1, -1}, {1, 1, -1, -1}}, 546, 48.77089993316697}
{{{0, -1, 1, 1}, {-1, 1, 0, -1}, {1, 0, 0, 0}}, 547, 26.36452797660028}
{{{0, 1, -1, 1}, {1, -1, 1, 0}, {-1, 0, 1, 1}}, 548, 40.72905595320056}
{{{-1, 1, -1, 1}, {-1, 0, -1, 1}, {-1, 1, -1, 1}}, 549, 55.42592196522057}
{{{-1, 0, -1, 1}, {1, 0, -1, 0}, {-1, 0, 1, 0}}, 550, 25.87430298092722}
{{{-1, 0, 0, 1}, {1, -1, 0, 1}, {0, 1, -1, 0}}, 551, 26.}
{{{-1, 0, -1, 1}, {1, -1, 1, -1}, {-1, 0, 1, -1}}, 552, 47.916146960893634}
{{{1, -1, -1, 0}, {-1, -1, 1, 1}, {1, 1, 0, 0}}, 553, 40.529325012980806}
{{{-1, -1, 0, 1}, {-1, 0, 1, -1}, {-1, 1, 1, -1}}, 554, 47.62565290544032}
{{{1, 1, -1, -1}, {1, 1, 1, 1}, {0, -1, 1, 0}}, 555, 49.302968908806456}
{{{-1, 1, -1, 1}, {-1, 1, -1, 1}, {1, -1, 0, 1}}, 556, 55.42592196522057}
{{{-1, 1, -1, 1}, {1, 1, 1, -1}, {-1, 1, 1, -1}}, 557, 63.70934086537315}
{{{-1, 1, 0, -1}, {0, 1, -1, -1}, {-1, 0, 1, -1}}, 558, 40.72905595320056}
{{{1, 1, -1, 1}, {1, 1, -1, 1}, {0, -1, 1, -1}}, 559, 56.81274391313339}
{{{0, 1, -1, 1}, {1, -1, 1, -1}, {-1, 1, 1, -1}}, 560, 56.81274391313339}
{{{-1, 0, -1, 1}, {1, -1, 1, 0}, {0, 0, 1, 1}}, 561, 33.50977500432693}
{{{1, 1, -1, -1}, {-1, 1, -1, 0}, {-1, -1, 1, 1}}, 562, 55.42592196522057}
{{{0, 1, 1, -1}, {1, -1, 0, 0}, {-1, 0, 1, 0}}, 563, 26.36452797660028}
{{{-1, 1, 1, -1}, {-1, 0, 0, 1}, {-1, 1, 1, -1}}, 564, 47.916146960893634}
{{{-1, -1, -1, 1}, {1, 1, 1, -1}, {1, 0, -1, 1}}, 565, 55.42592196522057}
{{{0, -1, -1, 1}, {1, -1, 1, 0}, {1, 0, 1, 1}}, 566, 40.72905595320056}
{{{1, 0, 0, -1}, {0, -1, 1, 1}, {1, 1, 0, 0}}, 567, 26.}
{{{1, 0, 0, 1}, {0, 1, 0, 0}, {-1, -1, 1, 1}}, 568, 27.509775004326933}
{{{0, -1, 1, 1}, {-1, 1, 1, -1}, {1, 0, -1, 0}}, 569, 41.26112492884004}
{{{0, 1, -1, -1}, {1, 0, -1, 0}, {-1, 1, -1, 0}}, 570, 33.219280948873624}
{{{1, 0, 0, 0}, {-1, -1, 1, 1}, {1, 0, -1, 1}}, 571, 33.87430298092722}
{{{-1, -1, 1, -1}, {-1, 1, -1, 1}, {1, 1, -1, 1}}, 572, 63.70934086537315}
{{{-1, -1, 1, 1}, {1, -1, 1, 1}, {1, -1, 1, 1}}, 573, 63.70934086537315}
{{{0, 1, -1, -1}, {1, 1, 1, -1}, {-1, 1, -1, -1}}, 574, 56.81274391313339}
{{{1, 0, -1, 0}, {0, -1, 1, 1}, {-1, 1, -1, 1}}, 575, 41.019550008653866}
{{{-1, 1, -1, 1}, {1, 1, -1, -1}, {1, 1, -1, 1}}, 576, 63.70934086537315}
{{{0, 0, 0, 1}, {1, -1, 1, 1}, {-1, 1, 0, 0}}, 577, 26.36452797660028}
{{{-1, 1, 1, -1}, {1, 0, 0, 0}, {-1, 0, 1, 0}}, 578, 25.87430298092722}
{{{1, 1, 0, -1}, {-1, 1, 1, 0}, {0, 1, 1, 0}}, 579, 33.87430298092722}
{{{-1, -1, 0, 1}, {1, 0, -1, 0}, {-1, -1, 1, 1}}, 580, 39.87430298092722}
{{{0, 1, -1, 1}, {0, 1, 1, 0}, {0, 1, -1, -1}}, 581, 38.72905595320056}
{{{-1, 1, 0, 0}, {-1, 1, 1, -1}, {-1, 1, 1, -1}}, 582, 47.38407798525415}
{{{-1, -1, 0, 1}, {-1, 1, -1, -1}, {-1, -1, -1, 1}}, 583, 55.42592196522057}
{{{1, 1, -1, -1}, {-1, 1, 0, -1}, {-1, -1, 1, 1}}, 584, 55.667496885406734}
{{{1, 1, 1, -1}, {-1, 1, 1, 0}, {0, 1, 1, 0}}, 585, 41.916146960893634}
{{{1, 1, -1, -1}, {1, 1, 0, -1}, {-1, -1, 1, 1}}, 586, 55.667496885406734}
{{{-1, 1, 1, 1}, {1, 0, 1, -1}, {0, 0, 1, -1}}, 587, 40.72905595320056}
{{{1, 0, 1, 1}, {-1, 0, 0, 1}, {0, -1, -1, 1}}, 588, 33.50977500432693}
{{{0, 0, 1, -1}, {0, 1, 0, 1}, {1, 0, 0, 0}}, 589, 14.264662506490406}
{{{-1, 0, -1, 1}, {0, 0, 1, -1}, {-1, 0, 1, -1}}, 590, 33.87430298092722}
{{{-1, -1, 0, 1}, {-1, 0, 0, 0}, {-1, -1, 1, 1}}, 591, 33.87430298092722}
{{{1, 1, 1, 0}, {1, 0, 0, 1}, {0, 1, -1, 1}}, 592, 33.219280948873624}
{{{0, 1, -1, 1}, {-1, 0, 0, 1}, {0, 0, 1, 0}}, 593, 20.75488750216347}
{{{-1, -1, 1, 0}, {0, -1, 1, -1}, {1, -1, -1, 0}}, 594, 41.019550008653866}
{{{-1, -1, -1, 1}, {1, -1, 0, 1}, {1, -1, -1, 1}}, 595, 55.667496885406734}
{{{-1, 1, -1, 1}, {-1, 1, -1, 0}, {-1, 1, 0, -1}}, 596, 47.62565290544032}
{{{-1, -1, 0, 1}, {0, 0, 0, 1}, {-1, -1, 1, 1}}, 597, 35.26112492884004}
{{{0, 1, -1, -1}, {1, 1, 0, -1}, {-1, 1, -1, 0}}, 598, 40.72905595320056}
{{{-1, 1, -1, 1}, {0, 0, 1, -1}, {-1, 0, 1, -1}}, 599, 40.72905595320056}
{{{-1, -1, 0, 1}, {0, 0, 1, -1}, {-1, -1, 1, -1}}, 600, 41.26112492884004}
{{{-1, -1, 1, 1}, {0, -1, 1, 1}, {-1, -1, 1, 0}}, 601, 48.77089993316697}
{{{-1, 1, -1, 1}, {0, 1, -1, -1}, {1, 0, -1, 1}}, 602, 48.52932501298081}
{{{0, 0, 1, 1}, {1, -1, 1, 1}, {-1, 1, 0, 0}}, 603, 33.50977500432693}
{{{0, -1, 0, 1}, {1, 1, 1, -1}, {1, 0, -1, 0}}, 604, 33.50977500432693}
{{{-1, 1, -1, 1}, {1, -1, 1, 0}, {1, -1, 1, -1}}, 605, 55.42592196522057}
{{{0, -1, 1, -1}, {1, 1, -1, 1}, {1, -1, 0, 0}}, 606, 41.019550008653866}
{{{-1, 0, -1, 1}, {1, 1, -1, 0}, {1, -1, -1, 1}}, 607, 47.38407798525415}
{{{1, 0, 0, 1}, {0, 1, 0, -1}, {1, 0, 0, 1}}, 608, 20.36452797660028}
{{{-1, 1, -1, 1}, {1, 0, -1, 1}, {1, -1, 0, 1}}, 609, 47.38407798525415}
{{{0, 0, -1, 1}, {1, -1, 1, 1}, {1, 0, 0, 0}}, 610, 27.019550008653873}
{{{-1, -1, 1, 0}, {0, -1, 1, -1}, {1, 0, 0, 0}}, 611, 27.219280948873624}
{{{1, -1, 0, 0}, {-1, -1, 0, 1}, {-1, 1, 0, 1}}, 612, 32.72905595320056}
{{{-1, -1, 0, 1}, {0, 0, -1, 0}, {-1, -1, 1, 1}}, 613, 33.87430298092722}
{{{1, 1, -1, 0}, {1, 1, -1, 0}, {0, -1, 1, 1}}, 614, 41.019550008653866}
{{{1, 1, -1, 1}, {-1, 1, 1, -1}, {-1, -1, 1, -1}}, 615, 63.70934086537315}
{{{-1, 1, 1, -1}, {0, 0, 1, 1}, {1, 0, 0, 0}}, 616, 26.36452797660028}
{{{0, 0, -1, 1}, {0, -1, 1, -1}, {-1, 0, 1, -1}}, 617, 35.774437510817336}
{{{-1, 1, 1, -1}, {0, -1, 1, 1}, {-1, 1, -1, -1}}, 618, 56.81274391313339}
{{{-1, -1, -1, 1}, {1, 0, 0, 0}, {0, 0, 1, -1}}, 619, 26.36452797660028}
{{{0, 0, -1, 1}, {0, -1, 1, -1}, {-1, -1, 1, -1}}, 620, 43.16125945873016}
{{{1, 0, 1, 0}, {1, 0, 0, -1}, {0, 1, -1, 0}}, 621, 19.509775004326936}
{{{1, 1, -1, 1}, {1, -1, 0, 0}, {-1, 0, 1, -1}}, 622, 39.87430298092722}
{{{-1, -1, 0, 1}, {0, 1, 1, -1}, {-1, 1, 1, -1}}, 623, 48.77089993316697}
{{{1, 0, -1, 1}, {1, 0, 1, -1}, {-1, 0, 1, -1}}, 624, 40.529325012980806}
{{{1, 1, -1, -1}, {0, 1, -1, -1}, {1, 1, -1, 0}}, 625, 48.77089993316697}
{{{-1, -1, 1, 1}, {1, -1, 1, -1}, {1, -1, 1, 0}}, 626, 55.667496885406734}
{{{1, 1, -1, -1}, {1, -1, 1, 0}, {-1, 1, -1, 0}}, 627, 47.916146960893634}
{{{-1, 1, -1, 1}, {1, 1, -1, 1}, {1, 0, -1, 1}}, 628, 55.42592196522057}
{{{1, -1, 0, 1}, {0, -1, 1, -1}, {-1, 1, 1, -1}}, 629, 48.77089993316697}
{{{1, 1, 0, 1}, {1, 1, 1, -1}, {1, 0, 0, 0}}, 630, 32.72905595320056}
{{{-1, 0, -1, 1}, {-1, -1, 1, -1}, {-1, -1, 1, -1}}, 631, 55.667496885406734}
{{{1, 1, 1, 1}, {-1, 1, 0, -1}, {1, 1, -1, -1}}, 632, 55.667496885406734}
{{{-1, 0, -1, 1}, {1, 1, 1, -1}, {-1, 1, 1, -1}}, 633, 55.667496885406734}
{{{0, 1, 1, -1}, {1, 0, 0, 0}, {-1, 1, 1, 0}}, 634, 26.36452797660028}
{{{0, 1, 0, -1}, {-1, 0, 1, 1}, {-1, 1, 1, -1}}, 635, 41.26112492884004}
{{{-1, 1, -1, 1}, {1, -1, 1, 0}, {0, -1, 1, 1}}, 636, 48.77089993316697}
{{{-1, 1, 0, -1}, {-1, 1, 1, -1}, {-1, 1, 1, -1}}, 637, 55.42592196522057}
{{{1, 1, 1, -1}, {0, -1, 1, 1}, {1, -1, 0, 0}}, 638, 41.26112492884004}
{{{0, 1, -1, -1}, {-1, 0, 1, 1}, {-1, 1, 0, -1}}, 639, 40.72905595320056}
{{{1, 1, -1, 0}, {1, 1, 0, 0}, {1, -1, 1, 1}}, 640, 39.87430298092722}
{{{1, 1, 1, 1}, {0, 1, 0, -1}, {1, 0, -1, 1}}, 641, 41.019550008653866}
{{{1, 0, 0, 1}, {-1, 1, 1, 1}, {1, -1, -1, 1}}, 642, 47.916146960893634}
{{{-1, 1, 1, -1}, {1, 1, 1, -1}, {1, 0, 1, -1}}, 643, 55.42592196522057}
{{{-1, -1, 1, 1}, {1, 0, 0, 0}, {1, 1, -1, 0}}, 644, 33.01955000865387}
{{{-1, 0, -1, 1}, {0, -1, 0, 1}, {0, 1, -1, 1}}, 645, 35.11941547876375}
{{{1, 1, 1, -1}, {1, 0, 1, 1}, {1, -1, 0, 0}}, 646, 39.87430298092722}
{{{1, -1, 1, 0}, {1, 0, 1, 0}, {-1, 1, -1, 1}}, 647, 39.5838089254739}
{{{0, 0, 1, 1}, {0, -1, 1, 1}, {0, 1, 0, 0}}, 648, 24.36452797660028}
{{{-1, -1, 0, 1}, {0, 1, -1, 0}, {-1, -1, 0, 1}}, 649, 33.87430298092722}
{{{0, 1, 1, 1}, {0, 1, -1, -1}, {1, -1, 0, 1}}, 650, 42.62919048309068}
{{{1, -1, 1, 1}, {0, -1, 1, -1}, {-1, 0, 1, -1}}, 651, 48.52932501298081}
{{{1, 1, 1, 1}, {-1, 1, -1, -1}, {1, 1, -1, 1}}, 652, 63.70934086537315}
{{{-1, 1, 1, -1}, {-1, 1, -1, -1}, {-1, 1, 1, -1}}, 653, 63.70934086537315}
{{{1, 0, -1, 0}, {-1, -1, 1, 1}, {-1, 1, -1, 1}}, 654, 47.916146960893634}
{{{-1, 0, 1, 1}, {-1, 1, -1, -1}, {1, -1, -1, 1}}, 655, 55.667496885406734}
{{{1, 0, 0, 0}, {-1, 1, -1, 1}, {0, -1, 1, 1}}, 656, 33.87430298092722}
{{{1, 0, 1, -1}, {-1, 1, 0, 1}, {0, -1, -1, 1}}, 657, 40.72905595320056}
{{{1, 0, 0, 1}, {-1, 1, 1, -1}, {-1, -1, 1, 0}}, 658, 39.87430298092722}
{{{-1, 0, -1, 1}, {1, 0, 1, -1}, {-1, 0, 1, -1}}, 659, 40.529325012980806}
{{{1, -1, 1, 0}, {0, 1, 1, -1}, {0, -1, 1, 1}}, 660, 42.62919048309068}
{{{1, 0, 1, 1}, {-1, 1, 0, -1}, {1, -1, -1, 1}}, 661, 47.62565290544032}
{{{1, 0, 0, 0}, {0, 1, 0, -1}, {-1, -1, 1, 1}}, 662, 27.019550008653873}
{{{0, 1, -1, 1}, {-1, 0, 0, 1}, {-1, 0, 1, 1}}, 663, 33.50977500432693}
{{{1, 1, -1, 1}, {1, 0, 1, -1}, {0, 0, 1, -1}}, 664, 40.72905595320056}
{{{-1, 0, 0, 1}, {0, -1, 0, 1}, {-1, -1, 1, 1}}, 665, 34.406371956566694}
{{{0, 0, 1, 0}, {1, -1, 0, 0}, {0, 1, -1, 0}}, 666, 14.754887502163468}
{{{-1, 1, 1, 1}, {0, -1, -1, 1}, {-1, -1, 1, 1}}, 667, 56.81274391313339}
{{{1, -1, -1, 0}, {1, -1, 1, 1}, {1, 1, -1, 0}}, 668, 47.916146960893634}
{{{-1, -1, 0, 1}, {-1, 1, 0, -1}, {1, 0, 0, 0}}, 669, 25.87430298092722}
{{{1, 0, 0, 0}, {-1, 0, 1, 1}, {1, -1, -1, 1}}, 670, 33.87430298092722}
{{{-1, -1, 1, -1}, {0, 1, 1, 1}, {-1, 1, -1, 1}}, 671, 56.81274391313339}
{{{-1, 1, -1, 1}, {-1, 1, -1, 1}, {-1, 1, 0, -1}}, 672, 55.42592196522057}
{{{1, 1, 1, -1}, {-1, 0, -1, 1}, {1, -1, -1, 1}}, 673, 55.42592196522057}
{{{0, 0, 1, -1}, {0, -1, -1, 1}, {1, 1, -1, 0}}, 674, 35.11941547876375}
{{{1, 1, -1, 1}, {1, 1, 1, 0}, {0, -1, 1, 0}}, 675, 41.916146960893634}
{{{1, 1, 0, 1}, {-1, 1, 0, -1}, {1, 0, -1, 1}}, 676, 39.87430298092722}
{{{1, 1, 0, -1}, {-1, 1, 1, 0}, {-1, 1, 0, -1}}, 677, 39.87430298092722}
{{{-1, 0, -1, 1}, {-1, -1, -1, 1}, {1, -1, 1, 0}}, 678, 47.62565290544032}
{{{-1, -1, 1, -1}, {0, 1, -1, 1}, {-1, 1, -1, 1}}, 679, 56.81274391313339}
{{{-1, -1, -1, 1}, {1, 0, 0, 0}, {-1, -1, 0, 1}}, 680, 33.87430298092722}
{{{1, 0, 1, 1}, {-1, 1, 1, 1}, {1, -1, -1, 1}}, 681, 55.667496885406734}
{{{-1, 0, 0, 1}, {-1, -1, 0, 1}, {0, 1, -1, 1}}, 682, 33.50977500432693}
{{{0, -1, 1, 0}, {1, 0, 0, -1}, {1, 1, -1, 0}}, 683, 26.}
{{{0, -1, 1, 0}, {1, 0, 0, 0}, {0, 1, -1, -1}}, 684, 20.75488750216347}
{{{-1, -1, -1, 1}, {1, -1, -1, 1}, {1, -1, 0, 1}}, 685, 55.42592196522057}
{{{1, 0, -1, -1}, {-1, -1, 1, -1}, {-1, -1, 1, 1}}, 686, 55.667496885406734}
{{{-1, 1, -1, 1}, {1, 0, 0, 1}, {1, -1, 0, 1}}, 687, 40.529325012980806}
{{{-1, 0, 1, 1}, {0, -1, 1, 1}, {0, 1, 0, 0}}, 688, 27.974168451037094}
{{{-1, 1, -1, 1}, {-1, 1, 0, 1}, {-1, 1, 0, -1}}, 689, 47.916146960893634}
{{{-1, -1, 0, 1}, {0, 0, 1, -1}, {-1, 0, 1, -1}}, 690, 33.50977500432693}
{{{1, 1, 1, -1}, {-1, 1, -1, 1}, {0, -1, 1, 0}}, 691, 49.302968908806456}
{{{-1, -1, 1, -1}, {-1, 0, 0, 1}, {1, 0, 0, 0}}, 692, 25.87430298092722}
{{{0, -1, -1, 1}, {1, 1, 1, -1}, {1, 0, -1, 0}}, 693, 41.26112492884004}
{{{1, 1, -1, -1}, {1, 1, -1, 1}, {1, -1, 1, -1}}, 694, 63.70934086537315}
{{{0, 0, 1, 1}, {1, 1, 0, -1}, {1, -1, -1, 1}}, 695, 41.26112492884004}
{{{1, 1, -1, -1}, {-1, 1, 0, -1}, {1, 0, 1, 1}}, 696, 47.38407798525415}
{{{-1, -1, 1, 1}, {0, -1, 1, -1}, {1, -1, 0, 0}}, 697, 41.26112492884004}
{{{0, 0, -1, 1}, {-1, -1, 0, 1}, {1, -1, 0, 0}}, 698, 26.}
{{{1, 1, 1, 1}, {-1, 1, -1, -1}, {1, 1, -1, 0}}, 699, 55.667496885406734}
{{{-1, 0, 0, 1}, {0, -1, -1, 1}, {-1, -1, 1, 1}}, 700, 41.26112492884004}
{{{0, 1, 0, -1}, {-1, 0, 0, 1}, {-1, 1, 1, -1}}, 701, 34.406371956566694}
{{{0, -1, 1, -1}, {1, 0, 0, 0}, {1, 1, -1, 1}}, 702, 33.87430298092722}
{{{1, 1, 0, -1}, {-1, 1, 1, 0}, {-1, 1, 1, 0}}, 703, 39.87430298092722}
{{{1, -1, 0, 0}, {1, -1, 0, 1}, {-1, 1, 0, 0}}, 704, 25.87430298092722}
{{{0, 0, -1, 1}, {-1, 0, 0, 1}, {-1, 1, 1, 0}}, 705, 26.36452797660028}
{{{-1, -1, 1, 1}, {0, -1, 1, 1}, {0, -1, 1, 1}}, 706, 50.6710344630571}
{{{0, -1, -1, 1}, {1, -1, 1, -1}, {1, 1, 1, 1}}, 707, 56.81274391313339}
{{{-1, 1, 1, -1}, {0, -1, 0, 1}, {1, -1, 0, 0}}, 708, 34.406371956566694}
{{{-1, -1, 1, -1}, {1, -1, 1, -1}, {-1, -1, 1, 0}}, 709, 55.667496885406734}
{{{1, 0, -1, 1}, {-1, 1, 1, 1}, {1, -1, -1, 1}}, 710, 55.667496885406734}
{{{-1, -1, 0, 1}, {0, 1, -1, -1}, {1, 0, 0, 0}}, 711, 26.36452797660028}
{{{1, -1, 1, -1}, {0, -1, 1, -1}, {-1, 0, 1, -1}}, 712, 48.52932501298081}
{{{-1, 1, 1, -1}, {-1, -1, 1, 1}, {0, 1, -1, -1}}, 713, 56.81274391313339}
{{{1, -1, 0, 1}, {1, 1, 1, -1}, {1, 0, 0, 0}}, 714, 32.72905595320056}
